Group,Peptide,slope,Kinase
Control,ERBB2_679_691,7.016959373902356,PKCD
Control,ERBB2_679_691,7.016959373902356,PKCH
Control,ERBB2_679_691,7.016959373902356,PKG
Control,ERBB2_679_691,7.016959373902356,RSK
Control,ERBB2_679_691,7.016959373902356,VRK2
Control,FIBA_569_581,3.059618097796987,BARK1
Control,FIBA_569_581,3.059618097796987,CDK
Control,FIBA_569_581,3.059618097796987,CK1
Control,FIBA_569_581,3.059618097796987,DAPK
Control,FIBA_569_581,3.059618097796987,DMPK
Control,FIBA_569_581,3.059618097796987,ERK
Control,FIBA_569_581,3.059618097796987,GSK
Control,FIBA_569_581,3.059618097796987,HAL
Control,FIBA_569_581,3.059618097796987,IKK
Control,FIBA_569_581,3.059618097796987,JNK
Control,FIBA_569_581,3.059618097796987,MLCK
Control,FIBA_569_581,3.059618097796987,MST
Control,FIBA_569_581,3.059618097796987,PDHK
Control,FIBA_569_581,3.059618097796987,PEK
Control,FIBA_569_581,3.059618097796987,PHK
Control,FIBA_569_581,3.059618097796987,PIM
Control,FIBA_569_581,3.059618097796987,PKA
Control,FIBA_569_581,3.059618097796987,PKCA
Control,FIBA_569_581,3.059618097796987,PKG
Control,FIBA_569_581,3.059618097796987,PLK
Control,FIBA_569_581,3.059618097796987,QIK
Control,FIBA_569_581,3.059618097796987,RAF
Control,FIBA_569_581,3.059618097796987,RIPK
Control,FIBA_569_581,3.059618097796987,RSK
Control,FIBA_569_581,3.059618097796987,SGK
Control,FIBA_569_581,3.059618097796987,STE7
Control,FIBA_569_581,3.059618097796987,VRK2
Control,FOXO3_25_37,5.6133335579926245,AKT
Control,FOXO3_25_37,5.6133335579926245,BARK1
Control,FOXO3_25_37,5.6133335579926245,CDK
Control,FOXO3_25_37,5.6133335579926245,ERK
Control,FOXO3_25_37,5.6133335579926245,MAPKAPK
Control,FOXO3_25_37,5.6133335579926245,P38
Control,FOXO3_25_37,5.6133335579926245,PHK
Control,FOXO3_25_37,5.6133335579926245,PIM
Control,FOXO3_25_37,5.6133335579926245,PKCA
Control,FOXO3_25_37,5.6133335579926245,QIK
Control,FOXO3_25_37,5.6133335579926245,RAF
Control,FOXO3_25_37,5.6133335579926245,RSK
Control,FOXO3_25_37,5.6133335579926245,SGK
Control,FOXO3_25_37,5.6133335579926245,VRK2
Control,H2B1B_ 27_40,5.797574159005621,AKT
Control,H2B1B_ 27_40,5.797574159005621,AMPK
Control,H2B1B_ 27_40,5.797574159005621,BARK1
Control,H2B1B_ 27_40,5.797574159005621,CAMK1
Control,H2B1B_ 27_40,5.797574159005621,CDK
Control,H2B1B_ 27_40,5.797574159005621,COT
Control,H2B1B_ 27_40,5.797574159005621,DAPK
Control,H2B1B_ 27_40,5.797574159005621,DMPK
Control,H2B1B_ 27_40,5.797574159005621,IKK
Control,H2B1B_ 27_40,5.797574159005621,MLK
Control,H2B1B_ 27_40,5.797574159005621,MST
Control,H2B1B_ 27_40,5.797574159005621,PAKA
Control,H2B1B_ 27_40,5.797574159005621,PAKB
Control,H2B1B_ 27_40,5.797574159005621,PDHK
Control,H2B1B_ 27_40,5.797574159005621,PEK
Control,H2B1B_ 27_40,5.797574159005621,PHK
Control,H2B1B_ 27_40,5.797574159005621,PIM
Control,H2B1B_ 27_40,5.797574159005621,PKA
Control,H2B1B_ 27_40,5.797574159005621,PKCA
Control,H2B1B_ 27_40,5.797574159005621,PKCH
Control,H2B1B_ 27_40,5.797574159005621,PKD
Control,H2B1B_ 27_40,5.797574159005621,PKG
Control,H2B1B_ 27_40,5.797574159005621,PLK
Control,H2B1B_ 27_40,5.797574159005621,QIK
Control,H2B1B_ 27_40,5.797574159005621,RAD53
Control,H2B1B_ 27_40,5.797574159005621,RSK
Control,H2B1B_ 27_40,5.797574159005621,SGK
Control,H2B1B_ 27_40,5.797574159005621,VRK2
Control,H32_3_18,5.040430104579589,AMPK
Control,H32_3_18,5.040430104579589,ATR
Control,H32_3_18,5.040430104579589,AUR
Control,H32_3_18,5.040430104579589,BARK1
Control,H32_3_18,5.040430104579589,DAPK
Control,H32_3_18,5.040430104579589,DMPK
Control,H32_3_18,5.040430104579589,DYRK
Control,H32_3_18,5.040430104579589,MLK
Control,H32_3_18,5.040430104579589,MST
Control,H32_3_18,5.040430104579589,MTOR
Control,H32_3_18,5.040430104579589,PHK
Control,H32_3_18,5.040430104579589,PIM
Control,H32_3_18,5.040430104579589,PKCA
Control,H32_3_18,5.040430104579589,PKCD
Control,H32_3_18,5.040430104579589,PRKDC
Control,H32_3_18,5.040430104579589,QIK
Control,H32_3_18,5.040430104579589,RAD53
Control,H32_3_18,5.040430104579589,RSK
Control,H32_3_18,5.040430104579589,STE7
Control,H32_3_18,5.040430104579589,VRK1
Control,H32_3_18,5.040430104579589,VRK2
Control,IF4E_203_215,3.277350461860637,BARK1
Control,IF4E_203_215,3.277350461860637,CDK
Control,IF4E_203_215,3.277350461860637,DMPK
Control,IF4E_203_215,3.277350461860637,ERK
Control,IF4E_203_215,3.277350461860637,GRK
Control,IF4E_203_215,3.277350461860637,IKK
Control,IF4E_203_215,3.277350461860637,LKB
Control,IF4E_203_215,3.277350461860637,MAPKAPK
Control,IF4E_203_215,3.277350461860637,MLK
Control,IF4E_203_215,3.277350461860637,P38
Control,IF4E_203_215,3.277350461860637,PEK
Control,IF4E_203_215,3.277350461860637,PKCA
Control,IF4E_203_215,3.277350461860637,QIK
Control,IF4E_203_215,3.277350461860637,RIPK
Control,IF4E_203_215,3.277350461860637,STKR
Control,IF4E_203_215,3.277350461860637,VRK1
Control,IF4E_203_215,3.277350461860637,VRK2
Control,KAPCG_192_206,3.0178853898611155,BARK1
Control,KAPCG_192_206,3.0178853898611155,CAMK2
Control,KAPCG_192_206,3.0178853898611155,CDK
Control,KAPCG_192_206,3.0178853898611155,DMPK
Control,KAPCG_192_206,3.0178853898611155,DYRK
Control,KAPCG_192_206,3.0178853898611155,ERK
Control,KAPCG_192_206,3.0178853898611155,GSK
Control,KAPCG_192_206,3.0178853898611155,IKK
Control,KAPCG_192_206,3.0178853898611155,IRAK
Control,KAPCG_192_206,3.0178853898611155,LKB
Control,KAPCG_192_206,3.0178853898611155,MELK
Control,KAPCG_192_206,3.0178853898611155,MST
Control,KAPCG_192_206,3.0178853898611155,MTOR
Control,KAPCG_192_206,3.0178853898611155,PDHK
Control,KAPCG_192_206,3.0178853898611155,PDK1
Control,KAPCG_192_206,3.0178853898611155,PHK
Control,KAPCG_192_206,3.0178853898611155,PIM
Control,KAPCG_192_206,3.0178853898611155,PKCH
Control,KAPCG_192_206,3.0178853898611155,VRK2
Control,KS6A1_374_386,3.864945276873483,BARK1
Control,KS6A1_374_386,3.864945276873483,COT
Control,KS6A1_374_386,3.864945276873483,FRAY
Control,KS6A1_374_386,3.864945276873483,MAPKAPK
Control,KS6A1_374_386,3.864945276873483,MSN
Control,KS6A1_374_386,3.864945276873483,MTOR
Control,KS6A1_374_386,3.864945276873483,PDHK
Control,KS6A1_374_386,3.864945276873483,PDK1
Control,KS6A1_374_386,3.864945276873483,PEK
Control,KS6A1_374_386,3.864945276873483,PHK
Control,KS6A1_374_386,3.864945276873483,PIM
Control,KS6A1_374_386,3.864945276873483,PKCA
Control,KS6A1_374_386,3.864945276873483,RAD53
Control,KS6A1_374_386,3.864945276873483,RSK
Control,KS6A1_374_386,3.864945276873483,STE7
Control,KS6A1_374_386,3.864945276873483,VRK2
Control,MARCS_152_164,3.3458056981616693,BARK1
Control,MARCS_152_164,3.3458056981616693,CDK
Control,MARCS_152_164,3.3458056981616693,DAPK
Control,MARCS_152_164,3.3458056981616693,DMPK
Control,MARCS_152_164,3.3458056981616693,ERK
Control,MARCS_152_164,3.3458056981616693,JNK
Control,MARCS_152_164,3.3458056981616693,P38
Control,MARCS_152_164,3.3458056981616693,PAKA
Control,MARCS_152_164,3.3458056981616693,PDHK
Control,MARCS_152_164,3.3458056981616693,PDK1
Control,MARCS_152_164,3.3458056981616693,PEK
Control,MARCS_152_164,3.3458056981616693,PHK
Control,MARCS_152_164,3.3458056981616693,PKA
Control,MARCS_152_164,3.3458056981616693,PKCA
Control,MARCS_152_164,3.3458056981616693,PKCH
Control,MARCS_152_164,3.3458056981616693,PKCI
Control,MARCS_152_164,3.3458056981616693,PKD
Control,MARCS_152_164,3.3458056981616693,PKG
Control,MARCS_152_164,3.3458056981616693,PKN
Control,MARCS_152_164,3.3458056981616693,RAD53
Control,MARCS_152_164,3.3458056981616693,VRK2
Control,MBP_222_234,4.787503068801705,BARK1
Control,MBP_222_234,4.787503068801705,CDK
Control,MBP_222_234,4.787503068801705,DYRK
Control,MBP_222_234,4.787503068801705,ERK
Control,MBP_222_234,4.787503068801705,GSK
Control,MBP_222_234,4.787503068801705,JNK
Control,MBP_222_234,4.787503068801705,MTOR
Control,MBP_222_234,4.787503068801705,PDK1
Control,MBP_222_234,4.787503068801705,PEK
Control,MBP_222_234,4.787503068801705,VRK2
Control,MP2K1_287_299,4.384164694319264,BARK1
Control,MP2K1_287_299,4.384164694319264,CDK
Control,MP2K1_287_299,4.384164694319264,DMPK
Control,MP2K1_287_299,4.384164694319264,DYRK
Control,MP2K1_287_299,4.384164694319264,ERK
Control,MP2K1_287_299,4.384164694319264,JNK
Control,MP2K1_287_299,4.384164694319264,MAPKAPK
Control,MP2K1_287_299,4.384164694319264,P38
Control,MP2K1_287_299,4.384164694319264,PAKA
Control,MP2K1_287_299,4.384164694319264,PDHK
Control,MP2K1_287_299,4.384164694319264,PDK1
Control,MP2K1_287_299,4.384164694319264,PEK
Control,MP2K1_287_299,4.384164694319264,PHK
Control,MP2K1_287_299,4.384164694319264,PIM
Control,MP2K1_287_299,4.384164694319264,PKCA
Control,MP2K1_287_299,4.384164694319264,PKD
Control,MP2K1_287_299,4.384164694319264,STE7
Control,MP2K1_287_299,4.384164694319264,VRK2
Control,MPIP1_172_184,4.564336165151877,ATR
Control,MPIP1_172_184,4.564336165151877,BARK1
Control,MPIP1_172_184,4.564336165151877,CHK1
Control,MPIP1_172_184,4.564336165151877,DMPK
Control,MPIP1_172_184,4.564336165151877,MAPKAPK
Control,MPIP1_172_184,4.564336165151877,PHK
Control,MPIP1_172_184,4.564336165151877,PIM
Control,MPIP1_172_184,4.564336165151877,PKCA
Control,MPIP1_172_184,4.564336165151877,PRKDC
Control,MPIP1_172_184,4.564336165151877,QIK
Control,MPIP1_172_184,4.564336165151877,RAD53
Control,MPIP1_172_184,4.564336165151877,RAF
Control,MPIP1_172_184,4.564336165151877,RSK
Control,MPIP1_172_184,4.564336165151877,VRK2
Control,MPIP3_208_220,3.6400548662820267,BARK1
Control,MPIP3_208_220,3.6400548662820267,BRSK
Control,MPIP3_208_220,3.6400548662820267,CAMK1
Control,MPIP3_208_220,3.6400548662820267,CDK
Control,MPIP3_208_220,3.6400548662820267,CHK1
Control,MPIP3_208_220,3.6400548662820267,DMPK
Control,MPIP3_208_220,3.6400548662820267,DYRK
Control,MPIP3_208_220,3.6400548662820267,ERK
Control,MPIP3_208_220,3.6400548662820267,IKK
Control,MPIP3_208_220,3.6400548662820267,JNK
Control,MPIP3_208_220,3.6400548662820267,MAPKAPK
Control,MPIP3_208_220,3.6400548662820267,MARK
Control,MPIP3_208_220,3.6400548662820267,MELK
Control,MPIP3_208_220,3.6400548662820267,P38
Control,MPIP3_208_220,3.6400548662820267,PDK1
Control,MPIP3_208_220,3.6400548662820267,PEK
Control,MPIP3_208_220,3.6400548662820267,PHK
Control,MPIP3_208_220,3.6400548662820267,PKCA
Control,MPIP3_208_220,3.6400548662820267,QIK
Control,MPIP3_208_220,3.6400548662820267,RAD53
Control,MPIP3_208_220,3.6400548662820267,RIPK
Control,MPIP3_208_220,3.6400548662820267,VRK2
Control,NEK2_172_184,3.0817008539266437,BARK1
Control,NEK2_172_184,3.0817008539266437,CAMK1
Control,NEK2_172_184,3.0817008539266437,CAMK2
Control,NEK2_172_184,3.0817008539266437,CDK
Control,NEK2_172_184,3.0817008539266437,DYRK
Control,NEK2_172_184,3.0817008539266437,ERK
Control,NEK2_172_184,3.0817008539266437,FRAY
Control,NEK2_172_184,3.0817008539266437,LKB
Control,NEK2_172_184,3.0817008539266437,MELK
Control,NEK2_172_184,3.0817008539266437,MST
Control,NEK2_172_184,3.0817008539266437,MTOR
Control,NEK2_172_184,3.0817008539266437,NEK
Control,NEK2_172_184,3.0817008539266437,P38
Control,NEK2_172_184,3.0817008539266437,PDHK
Control,NEK2_172_184,3.0817008539266437,PDK1
Control,NEK2_172_184,3.0817008539266437,PEK
Control,NEK2_172_184,3.0817008539266437,PKCA
Control,NEK2_172_184,3.0817008539266437,PKCH
Control,NEK2_172_184,3.0817008539266437,RSK
Control,NEK2_172_184,3.0817008539266437,STE11
Control,NEK2_172_184,3.0817008539266437,STE7
Control,NEK2_172_184,3.0817008539266437,VRK2
Control,NR4A1_344_356,4.333984743361361,AKT
Control,NR4A1_344_356,4.333984743361361,BARK1
Control,NR4A1_344_356,4.333984743361361,CDK
Control,NR4A1_344_356,4.333984743361361,DMPK
Control,NR4A1_344_356,4.333984743361361,PHK
Control,NR4A1_344_356,4.333984743361361,PIM
Control,NR4A1_344_356,4.333984743361361,PKA
Control,NR4A1_344_356,4.333984743361361,PKCA
Control,NR4A1_344_356,4.333984743361361,RAF
Control,NR4A1_344_356,4.333984743361361,RSK
Control,NR4A1_344_356,4.333984743361361,VRK2
Control,PPR1A_28_40,7.304036060975602,AKT
Control,PPR1A_28_40,7.304036060975602,BARK1
Control,PPR1A_28_40,7.304036060975602,CDK
Control,PPR1A_28_40,7.304036060975602,DAPK
Control,PPR1A_28_40,7.304036060975602,DMPK
Control,PPR1A_28_40,7.304036060975602,DYRK
Control,PPR1A_28_40,7.304036060975602,GSK
Control,PPR1A_28_40,7.304036060975602,JNK
Control,PPR1A_28_40,7.304036060975602,P38
Control,PPR1A_28_40,7.304036060975602,PDK1
Control,PPR1A_28_40,7.304036060975602,PEK
Control,PPR1A_28_40,7.304036060975602,PHK
Control,PPR1A_28_40,7.304036060975602,PKA
Control,PPR1A_28_40,7.304036060975602,RSK
Control,PPR1A_28_40,7.304036060975602,VRK2
Control,RAF1_253_265,4.406584796019874,AKT
Control,RAF1_253_265,4.406584796019874,AMPK
Control,RAF1_253_265,4.406584796019874,BARK1
Control,RAF1_253_265,4.406584796019874,CAMK1
Control,RAF1_253_265,4.406584796019874,CDK
Control,RAF1_253_265,4.406584796019874,DAPK
Control,RAF1_253_265,4.406584796019874,DMPK
Control,RAF1_253_265,4.406584796019874,DYRK
Control,RAF1_253_265,4.406584796019874,ERK
Control,RAF1_253_265,4.406584796019874,JNK
Control,RAF1_253_265,4.406584796019874,MAPKAPK
Control,RAF1_253_265,4.406584796019874,MARK
Control,RAF1_253_265,4.406584796019874,NDR
Control,RAF1_253_265,4.406584796019874,P38
Control,RAF1_253_265,4.406584796019874,PAKA
Control,RAF1_253_265,4.406584796019874,PDK1
Control,RAF1_253_265,4.406584796019874,PHK
Control,RAF1_253_265,4.406584796019874,PKA
Control,RAF1_253_265,4.406584796019874,PKCA
Control,RAF1_253_265,4.406584796019874,PDHK
Control,RAF1_253_265,4.406584796019874,QIK
Control,RAF1_253_265,4.406584796019874,RAF
Control,RAF1_253_265,4.406584796019874,RIPK
Control,RAF1_253_265,4.406584796019874,RSK
Control,RAF1_253_265,4.406584796019874,SGK
Control,RAF1_253_265,4.406584796019874,VRK2
Control,RAP1B_172_184,5.908139237721642,AKT
Control,RAP1B_172_184,5.908139237721642,AMPK
Control,RAP1B_172_184,5.908139237721642,BARK1
Control,RAP1B_172_184,5.908139237721642,CDK
Control,RAP1B_172_184,5.908139237721642,DMPK
Control,RAP1B_172_184,5.908139237721642,IKK
Control,RAP1B_172_184,5.908139237721642,MAPKAPK
Control,RAP1B_172_184,5.908139237721642,PDHK
Control,RAP1B_172_184,5.908139237721642,PEK
Control,RAP1B_172_184,5.908139237721642,PHK
Control,RAP1B_172_184,5.908139237721642,PIM
Control,RAP1B_172_184,5.908139237721642,PKA
Control,RAP1B_172_184,5.908139237721642,PKCA
Control,RAP1B_172_184,5.908139237721642,PKG
Control,RAP1B_172_184,5.908139237721642,QIK
Control,RAP1B_172_184,5.908139237721642,RAD53
Control,RAP1B_172_184,5.908139237721642,RSK
Control,RAP1B_172_184,5.908139237721642,VRK2
Control,RBL2_655_667,4.474359792606606,BARK1
Control,RBL2_655_667,4.474359792606606,CDK
Control,RBL2_655_667,4.474359792606606,CK1
Control,RBL2_655_667,4.474359792606606,DMPK
Control,RBL2_655_667,4.474359792606606,DYRK
Control,RBL2_655_667,4.474359792606606,ERK
Control,RBL2_655_667,4.474359792606606,FRAY
Control,RBL2_655_667,4.474359792606606,GSK
Control,RBL2_655_667,4.474359792606606,IKK
Control,RBL2_655_667,4.474359792606606,JNK
Control,RBL2_655_667,4.474359792606606,MAPKAPK
Control,RBL2_655_667,4.474359792606606,MELK
Control,RBL2_655_667,4.474359792606606,MTOR
Control,RBL2_655_667,4.474359792606606,NEK
Control,RBL2_655_667,4.474359792606606,P38
Control,RBL2_655_667,4.474359792606606,PDK1
Control,RBL2_655_667,4.474359792606606,PEK
Control,RBL2_655_667,4.474359792606606,PHK
Control,RBL2_655_667,4.474359792606606,PIM
Control,RBL2_655_667,4.474359792606606,PKCA
Control,RBL2_655_667,4.474359792606606,PKD
Control,RBL2_655_667,4.474359792606606,PLK
Control,RBL2_655_667,4.474359792606606,QIK
Control,RBL2_655_667,4.474359792606606,RAD53
Control,RBL2_655_667,4.474359792606606,RAF
Control,RBL2_655_667,4.474359792606606,RIPK
Control,RBL2_655_667,4.474359792606606,STE7
Control,RBL2_655_667,4.474359792606606,VRK2
Control,RB_242_254,4.162707866613121,BARK1
Control,RB_242_254,4.162707866613121,CDK
Control,RB_242_254,4.162707866613121,DYRK
Control,RB_242_254,4.162707866613121,ERK
Control,RB_242_254,4.162707866613121,IRAK
Control,RB_242_254,4.162707866613121,P38
Control,RB_242_254,4.162707866613121,PDK1
Control,RB_242_254,4.162707866613121,PEK
Control,RB_242_254,4.162707866613121,PKCA
Control,RB_242_254,4.162707866613121,PLK
Control,RB_242_254,4.162707866613121,VRK2
Control,RB_803_815,3.689354761725966,BARK1
Control,RB_803_815,3.689354761725966,CDK
Control,RB_803_815,3.689354761725966,CK1
Control,RB_803_815,3.689354761725966,DYRK
Control,RB_803_815,3.689354761725966,ERK
Control,RB_803_815,3.689354761725966,JNK
Control,RB_803_815,3.689354761725966,QIK
Control,RB_803_815,3.689354761725966,VRK2
