Kinase,Z,method,AvgZ
DDR,1.98,640091109>0.15,1.2883333333333333
CSK,1.83,640091109>0.15,0.7791666666666667
SYK,-1.44,640091109>0.15,-1.25
PDGFR,-1.35,640091109>0.15,-1.1175
RYK,-1.23,640091109>0.15,-1.1216666666666666
SEV,1.19,640091109>0.15,0.38583333333333325
VEGFR,1.19,640091109>0.15,0.5125
FGFR,1.15,640091109>0.15,0.7591666666666667
ACK,1.14,640091109>0.15,0.7658333333333334
FAK,-1,640091109>0.15,-1.47
FRK,-0.86,640091109>0.15,-0.31583333333333335
FER,0.85,640091109>0.15,0.09500000000000006
TRK,0.77,640091109>0.15,-0.415
AXL,-0.73,640091109>0.15,-0.33249999999999996
RET,-0.63,640091109>0.15,-0.5599999999999999
ABL,-0.62,640091109>0.15,-0.14
INSR,0.59,640091109>0.15,0.9891666666666666
EPH,-0.58,640091109>0.15,-1.2041666666666666
TEC,-0.54,640091109>0.15,-0.8075
JAK,-0.38,640091109>0.15,-0.6975
EGFR,-0.33,640091109>0.15,-0.4375
SRC,-0.18,640091109>0.15,-0.1675
ALK,0.15,640091109>0.15,-0.03166666666666666
MET,-0.11,640091109>0.15,0.17166666666666666
DDR,1.95,640091109>0.2,1.2883333333333333
VEGFR,1.8,640091109>0.2,0.5125
FAK,-1.72,640091109>0.2,-1.47
SYK,-1.7,640091109>0.2,-1.25
FGFR,1.48,640091109>0.2,0.7591666666666667
PDGFR,-1.41,640091109>0.2,-1.1175
ACK,1.3,640091109>0.2,0.7658333333333334
SEV,1.3,640091109>0.2,0.38583333333333325
FER,1.2,640091109>0.2,0.09500000000000006
CSK,1.14,640091109>0.2,0.7791666666666667
RYK,-1.07,640091109>0.2,-1.1216666666666666
EPH,-1,640091109>0.2,-1.2041666666666666
RET,-0.88,640091109>0.2,-0.5599999999999999
INSR,0.88,640091109>0.2,0.9891666666666666
EGFR,-0.72,640091109>0.2,-0.4375
TRK,-0.67,640091109>0.2,-0.415
JAK,-0.56,640091109>0.2,-0.6975
SRC,-0.51,640091109>0.2,-0.1675
FRK,-0.43,640091109>0.2,-0.31583333333333335
AXL,-0.42,640091109>0.2,-0.33249999999999996
ALK,-0.35,640091109>0.2,-0.03166666666666666
ABL,-0.27,640091109>0.2,-0.14
TEC,-0.22,640091109>0.2,-0.8075
MET,-0.21,640091109>0.2,0.17166666666666666
FAK,-2.11,640091109>0.3,-1.47
INSR,1.83,640091109>0.3,0.9891666666666666
VEGFR,1.63,640091109>0.3,0.5125
ACK,1.6,640091109>0.3,0.7658333333333334
FGFR,1.58,640091109>0.3,0.7591666666666667
CSK,1.52,640091109>0.3,0.7791666666666667
DDR,1.5,640091109>0.3,1.2883333333333333
FER,1.23,640091109>0.3,0.09500000000000006
PDGFR,-1.17,640091109>0.3,-1.1175
SYK,-1.16,640091109>0.3,-1.25
SRC,-0.89,640091109>0.3,-0.1675
RYK,-0.87,640091109>0.3,-1.1216666666666666
EPH,-0.85,640091109>0.3,-1.2041666666666666
EGFR,0.77,640091109>0.3,-0.4375
SEV,-0.62,640091109>0.3,0.38583333333333325
TEC,-0.5,640091109>0.3,-0.8075
ABL,0.47,640091109>0.3,-0.14
MET,0.36,640091109>0.3,0.17166666666666666
FRK,0.34,640091109>0.3,-0.31583333333333335
ALK,0.29,640091109>0.3,-0.03166666666666666
JAK,0.28,640091109>0.3,-0.6975
TRK,-0.22,640091109>0.3,-0.415
AXL,-0.18,640091109>0.3,-0.33249999999999996
RET,-0.15,640091109>0.3,-0.5599999999999999
ACK,1.92,640091109>0.4,0.7658333333333334
FAK,-1.45,640091109>0.4,-1.47
SRC,-1.37,640091109>0.4,-0.1675
EPH,-1.3,640091109>0.4,-1.2041666666666666
TRK,-1.3,640091109>0.4,-0.415
PDGFR,-1.17,640091109>0.4,-1.1175
INSR,1.04,640091109>0.4,0.9891666666666666
FER,0.92,640091109>0.4,0.09500000000000006
CSK,0.87,640091109>0.4,0.7791666666666667
FGFR,0.85,640091109>0.4,0.7591666666666667
SYK,-0.84,640091109>0.4,-1.25
RYK,-0.72,640091109>0.4,-1.1216666666666666
SEV,-0.54,640091109>0.4,0.38583333333333325
FRK,-0.5,640091109>0.4,-0.31583333333333335
ABL,-0.45,640091109>0.4,-0.14
MET,0.41,640091109>0.4,0.17166666666666666
RET,-0.38,640091109>0.4,-0.5599999999999999
ALK,0.25,640091109>0.4,-0.03166666666666666
DDR,0.24,640091109>0.4,1.2883333333333333
VEGFR,0.23,640091109>0.4,0.5125
EGFR,0.21,640091109>0.4,-0.4375
JAK,0.19,640091109>0.4,-0.6975
TEC,0.13,640091109>0.4,-0.8075
AXL,-0.09,640091109>0.4,-0.33249999999999996
DDR,2.41,640091115>0.15,1.2883333333333333
SYK,-1.97,640091115>0.15,-1.25
RYK,-1.49,640091115>0.15,-1.1216666666666666
EPH,-1.33,640091115>0.15,-1.2041666666666666
PDGFR,-1.18,640091115>0.15,-1.1175
CSK,1.04,640091115>0.15,0.7791666666666667
SEV,0.95,640091115>0.15,0.38583333333333325
JAK,-0.93,640091115>0.15,-0.6975
ACK,0.92,640091115>0.15,0.7658333333333334
EGFR,-0.92,640091115>0.15,-0.4375
FAK,-0.91,640091115>0.15,-1.47
AXL,-0.86,640091115>0.15,-0.33249999999999996
MET,0.78,640091115>0.15,0.17166666666666666
TEC,-0.76,640091115>0.15,-0.8075
RET,-0.75,640091115>0.15,-0.5599999999999999
FGFR,0.69,640091115>0.15,0.7591666666666667
INSR,0.38,640091115>0.15,0.9891666666666666
TRK,-0.34,640091115>0.15,-0.415
VEGFR,0.29,640091115>0.15,0.5125
ABL,-0.25,640091115>0.15,-0.14
FER,0.18,640091115>0.15,0.09500000000000006
SRC,0.16,640091115>0.15,-0.1675
FRK,0.1,640091115>0.15,-0.31583333333333335
ALK,0,640091115>0.15,-0.03166666666666666
DDR,2.41,640091115>0.2,1.2883333333333333
SYK,-1.97,640091115>0.2,-1.25
RYK,-1.49,640091115>0.2,-1.1216666666666666
EPH,-1.33,640091115>0.2,-1.2041666666666666
PDGFR,-1.18,640091115>0.2,-1.1175
CSK,1.04,640091115>0.2,0.7791666666666667
SEV,0.95,640091115>0.2,0.38583333333333325
JAK,-0.93,640091115>0.2,-0.6975
ACK,0.92,640091115>0.2,0.7658333333333334
EGFR,-0.92,640091115>0.2,-0.4375
FAK,-0.91,640091115>0.2,-1.47
AXL,-0.86,640091115>0.2,-0.33249999999999996
MET,0.78,640091115>0.2,0.17166666666666666
TEC,-0.76,640091115>0.2,-0.8075
RET,-0.75,640091115>0.2,-0.5599999999999999
FGFR,0.69,640091115>0.2,0.7591666666666667
INSR,0.38,640091115>0.2,0.9891666666666666
TRK,-0.34,640091115>0.2,-0.415
VEGFR,0.29,640091115>0.2,0.5125
ABL,-0.25,640091115>0.2,-0.14
FER,0.18,640091115>0.2,0.09500000000000006
SRC,0.16,640091115>0.2,-0.1675
FRK,0.1,640091115>0.2,-0.31583333333333335
ALK,0,640091115>0.2,-0.03166666666666666
DDR,2.58,640091115>0.3,1.2883333333333333
SYK,-1.72,640091115>0.3,-1.25
EPH,-1.6,640091115>0.3,-1.2041666666666666
RYK,-1.48,640091115>0.3,-1.1216666666666666
CSK,1.16,640091115>0.3,0.7791666666666667
SEV,0.96,640091115>0.3,0.38583333333333325
PDGFR,-0.94,640091115>0.3,-1.1175
ACK,0.92,640091115>0.3,0.7658333333333334
JAK,-0.92,640091115>0.3,-0.6975
FAK,-0.88,640091115>0.3,-1.47
MET,0.86,640091115>0.3,0.17166666666666666
FGFR,0.78,640091115>0.3,0.7591666666666667
EGFR,-0.74,640091115>0.3,-0.4375
RET,-0.74,640091115>0.3,-0.5599999999999999
AXL,-0.71,640091115>0.3,-0.33249999999999996
TEC,-0.53,640091115>0.3,-0.8075
INSR,0.47,640091115>0.3,0.9891666666666666
VEGFR,0.27,640091115>0.3,0.5125
TRK,-0.21,640091115>0.3,-0.415
FER,0.13,640091115>0.3,0.09500000000000006
ABL,-0.1,640091115>0.3,-0.14
FRK,0.1,640091115>0.3,-0.31583333333333335
ALK,0.1,640091115>0.3,-0.03166666666666666
SRC,0.09,640091115>0.3,-0.1675
DDR,2.74,640091115>0.4,1.2883333333333333
RYK,-1.41,640091115>0.4,-1.1216666666666666
EPH,-1.28,640091115>0.4,-1.2041666666666666
CSK,1.27,640091115>0.4,0.7791666666666667
PDGFR,-1.05,640091115>0.4,-1.1175
ACK,1.03,640091115>0.4,0.7658333333333334
SEV,0.99,640091115>0.4,0.38583333333333325
AXL,-0.98,640091115>0.4,-0.33249999999999996
SYK,-0.94,640091115>0.4,-1.25
EGFR,-0.82,640091115>0.4,-0.4375
FAK,-0.79,640091115>0.4,-1.47
FGFR,0.78,640091115>0.4,0.7591666666666667
MET,0.73,640091115>0.4,0.17166666666666666
RET,-0.62,640091115>0.4,-0.5599999999999999
JAK,-0.61,640091115>0.4,-0.6975
ALK,0.41,640091115>0.4,-0.03166666666666666
INSR,0.34,640091115>0.4,0.9891666666666666
FRK,0.31,640091115>0.4,-0.31583333333333335
FER,0.3,640091115>0.4,0.09500000000000006
SRC,0.19,640091115>0.4,-0.1675
VEGFR,0.19,640091115>0.4,0.5125
ABL,-0.06,640091115>0.4,-0.14
TEC,0.05,640091115>0.4,-0.8075
TRK,-0.04,640091115>0.4,-0.415
SYK,-1.93,640091116>0.15,-1.25
TEC,-1.89,640091116>0.15,-0.8075
PDGFR,-1.51,640091116>0.15,-1.1175
DDR,1.29,640091116>0.15,1.2883333333333333
RYK,-1.28,640091116>0.15,-1.1216666666666666
SEV,1.14,640091116>0.15,0.38583333333333325
ACK,1.14,640091116>0.15,0.7658333333333334
FAK,-1.1,640091116>0.15,-1.47
INSR,1.05,640091116>0.15,0.9891666666666666
EGFR,-1.02,640091116>0.15,-0.4375
ALK,-0.95,640091116>0.15,-0.03166666666666666
EPH,-0.91,640091116>0.15,-1.2041666666666666
RET,-0.83,640091116>0.15,-0.5599999999999999
JAK,-0.72,640091116>0.15,-0.6975
SRC,0.55,640091116>0.15,-0.1675
FRK,-0.44,640091116>0.15,-0.31583333333333335
TRK,-0.41,640091116>0.15,-0.415
MET,0.32,640091116>0.15,0.17166666666666666
ABL,-0.17,640091116>0.15,-0.14
FGFR,0.11,640091116>0.15,0.7591666666666667
CSK,0.07,640091116>0.15,0.7791666666666667
VEGFR,0.05,640091116>0.15,0.5125
AXL,0.04,640091116>0.15,-0.33249999999999996
FER,-0.01,640091116>0.15,0.09500000000000006
TEC,-2.18,640091116>0.2,-0.8075
EPH,-1.76,640091116>0.2,-1.2041666666666666
FAK,-1.72,640091116>0.2,-1.47
INSR,1.27,640091116>0.2,0.9891666666666666
RYK,-1.07,640091116>0.2,-1.1216666666666666
SRC,1.01,640091116>0.2,-0.1675
FER,-0.95,640091116>0.2,0.09500000000000006
RET,-0.88,640091116>0.2,-0.5599999999999999
CSK,0.82,640091116>0.2,0.7791666666666667
PDGFR,-0.78,640091116>0.2,-1.1175
SEV,-0.77,640091116>0.2,0.38583333333333325
ACK,-0.77,640091116>0.2,0.7658333333333334
ALK,-0.71,640091116>0.2,-0.03166666666666666
JAK,-0.56,640091116>0.2,-0.6975
AXL,0.54,640091116>0.2,-0.33249999999999996
SYK,-0.48,640091116>0.2,-1.25
FRK,-0.43,640091116>0.2,-0.31583333333333335
EGFR,-0.42,640091116>0.2,-0.4375
DDR,-0.33,640091116>0.2,1.2883333333333333
ABL,-0.27,640091116>0.2,-0.14
MET,-0.21,640091116>0.2,0.17166666666666666
VEGFR,0.21,640091116>0.2,0.5125
TRK,-0.18,640091116>0.2,-0.415
FGFR,0.12,640091116>0.2,0.7591666666666667
FAK,-2.5,640091116>0.3,-1.47
INSR,2.17,640091116>0.3,0.9891666666666666
FER,-1.67,640091116>0.3,0.09500000000000006
EPH,-1.51,640091116>0.3,-1.2041666666666666
JAK,-1.46,640091116>0.3,-0.6975
FGFR,1.32,640091116>0.3,0.7591666666666667
TEC,-1.03,640091116>0.3,-0.8075
DDR,-0.9,640091116>0.3,1.2883333333333333
TRK,-0.88,640091116>0.3,-0.415
MET,-0.78,640091116>0.3,0.17166666666666666
RYK,-0.77,640091116>0.3,-1.1216666666666666
ALK,0.72,640091116>0.3,-0.03166666666666666
SRC,-0.66,640091116>0.3,-0.1675
FRK,-0.64,640091116>0.3,-0.31583333333333335
AXL,0.62,640091116>0.3,-0.33249999999999996
ACK,-0.54,640091116>0.3,0.7658333333333334
SEV,-0.53,640091116>0.3,0.38583333333333325
CSK,0.49,640091116>0.3,0.7791666666666667
RET,-0.49,640091116>0.3,-0.5599999999999999
VEGFR,-0.46,640091116>0.3,0.5125
PDGFR,-0.43,640091116>0.3,-1.1175
EGFR,0.23,640091116>0.3,-0.4375
SYK,-0.11,640091116>0.3,-1.25
ABL,-0.02,640091116>0.3,-0.14
FAK,-2.55,640091116>0.4,-1.47
CSK,-1.9,640091116>0.4,0.7791666666666667
JAK,-1.77,640091116>0.4,-0.6975
INSR,1.47,640091116>0.4,0.9891666666666666
TEC,-1.46,640091116>0.4,-0.8075
FRK,-1.44,640091116>0.4,-0.31583333333333335
PDGFR,-1.24,640091116>0.4,-1.1175
FER,-1.22,640091116>0.4,0.09500000000000006
TRK,-1.16,640091116>0.4,-0.415
EPH,-1,640091116>0.4,-1.2041666666666666
MET,-0.87,640091116>0.4,0.17166666666666666
SYK,-0.74,640091116>0.4,-1.25
RYK,-0.58,640091116>0.4,-1.1216666666666666
EGFR,-0.57,640091116>0.4,-0.4375
SRC,-0.56,640091116>0.4,-0.1675
VEGFR,0.46,640091116>0.4,0.5125
FGFR,-0.44,640091116>0.4,0.7591666666666667
DDR,-0.41,640091116>0.4,1.2883333333333333
ACK,-0.39,640091116>0.4,0.7658333333333334
SEV,-0.39,640091116>0.4,0.38583333333333325
RET,0.38,640091116>0.4,-0.5599999999999999
AXL,-0.36,640091116>0.4,-0.33249999999999996
ABL,0.31,640091116>0.4,-0.14
ALK,-0.29,640091116>0.4,-0.03166666666666666
